Day,Micro,,,,
12/04/2007,6453.7,,,,
13/04/2007,6435.3,,,,
14/04/2007,6463,,,,
15/04/2007,6333.9,,,,
16/04/2007,6347.5,,,,
17/04/2007,6243.4,,,,
18/04/2007,6357.1,,,,
19/04/2007,6280.9,,,,
20/04/2007,6305.9,,,,
21/04/2007,6272.5,,,,
22/04/2007,6228.1,,,,
23/04/2007,6218.3,,,,
24/04/2007,6283.4,,,,
25/04/2007,6283,,,,
26/04/2007,6323.3,,,,
27/04/2007,6245.3,,,,
28/04/2007,6239.2,,,,
29/04/2007,6223.3,,,,
30/04/2007,6277.9,,,,
01/05/2007,6286.5,,,,
02/05/2007,6331.2,,,,
03/05/2007,6337.4,,,,
04/05/2007,6342.4,,,,
05/05/2007,6400.4,,,,
06/05/2007,6413.7,,,,
07/05/2007,6388.4,,,,
08/05/2007,6369.6,,,,
09/05/2007,6401.3,,,,
10/05/2007,6354.4,,,,
11/05/2007,6326.2,,,,
12/05/2007,6302.3,,,,
13/05/2007,6314.6,,,,
14/05/2007,6342.7,,,,
15/05/2007,6339.7,,,,
16/05/2007,6378.5,,,,
17/05/2007,6406.4,,,,
18/05/2007,6455.3,,,,
19/05/2007,6467.2,,,,
20/05/2007,6475.1,,,,
21/05/2007,6431.3,,,,
22/05/2007,6422.9,,,,
23/05/2007,6360,,,,
24/05/2007,6409.1,,,,
25/05/2007,6435.8,,,,
26/05/2007,6347.7,,,,
27/05/2007,6375.5,,,,
28/05/2007,6434.1,,,,
29/05/2007,6398.5,,,,
30/05/2007,6383.6,,,,
31/05/2007,6303.5,,,,
01/06/2007,6317.9,,,,
02/06/2007,6332.1,,,,
03/06/2007,6278.8,,,,
04/06/2007,6202.9,,,,
05/06/2007,6231.2,,,,
06/06/2007,6181.2,,,,
07/06/2007,6191.4,,,,
08/06/2007,6162.2,,,,
09/06/2007,6177.3,,,,
10/06/2007,6235.3,,,,
11/06/2007,6336.8,,,,
12/06/2007,6441.9,,,,
13/06/2007,6484.1,,,,
14/06/2007,6498.3,,,,
15/06/2007,6439.1,,,,
16/06/2007,6388.7,,,,
17/06/2007,6277.8,,,,
18/06/2007,6219,,,,
19/06/2007,6274.2,,,,
20/06/2007,6237.5,,,,
21/06/2007,6242,,,,
22/06/2007,6298.4,,,,
23/06/2007,6368.3,,,,
24/06/2007,6375.3,,,,
25/06/2007,6332,,,,
26/06/2007,6373.5,,,,
27/06/2007,6419.7,,,,
28/06/2007,6451.5,,,,
29/06/2007,6344.1,,,,
30/06/2007,6302.3,,,,
01/07/2007,6318.1,,,,
02/07/2007,6306.4,,,,
03/07/2007,6305.1,,,,
04/07/2007,6226.4,,,,
05/07/2007,6305.8,,,,
06/07/2007,6378.1,,,,
07/07/2007,6409.9,,,,
08/07/2007,6386,,,,
09/07/2007,6375.8,,,,
10/07/2007,6339.4,,,,
11/07/2007,6378.4,,,,
12/07/2007,6366.5,,,,
13/07/2007,6362.4,,,,
14/07/2007,6403.6,,,,
15/07/2007,6440.7,,,,
16/07/2007,6448.9,,,,
17/07/2007,6519.9,,,,
18/07/2007,6490,,,,
19/07/2007,6537.8,,,,
20/07/2007,6587.6,,,,
21/07/2007,6650.9,,,,
22/07/2007,6656.1,,,,
23/07/2007,6720.7,,,,
24/07/2007,6771.3,,,,
25/07/2007,6736.3,,,,
26/07/2007,6732.5,,,,
27/07/2007,6891.7,,,,
28/07/2007,6979.9,,,,
29/07/2007,7012.5,,,,
30/07/2007,7030.3,,,,
31/07/2007,7063,,,,
01/08/2007,6991.2,,,,
02/08/2007,6988,,,,
03/08/2007,6940.2,,,,
04/08/2007,6834.5,,,,
05/08/2007,6875,,,,
06/08/2007,6758.7,,,,
07/08/2007,6784.4,,,,
08/08/2007,6761.5,,,,
09/08/2007,6721.9,,,,
10/08/2007,6798,,,,
11/08/2007,6847.5,,,,
12/08/2007,6720.2,,,,
13/08/2007,6605.4,,,,
14/08/2007,6679.1,,,,
15/08/2007,6618.2,,,,
16/08/2007,6683.7,,,,
17/08/2007,6758.4,,,,
18/08/2007,6748.3,,,,
19/08/2007,6769.3,,,,
20/08/2007,6825.9,,,,
21/08/2007,6864.9,,,,
22/08/2007,6886.9,,,,
23/08/2007,6874.9,,,,
24/08/2007,6791.4,,,,
25/08/2007,6754.2,,,,
26/08/2007,6710.1,,,,
27/08/2007,6747.4,,,,
28/08/2007,6715.4,,,,
29/08/2007,6805,,,,
30/08/2007,6836.9,,,,
31/08/2007,6838.7,,,,
01/09/2007,6795.4,,,,
02/09/2007,6945,,,,
03/09/2007,6963.1,,,,
04/09/2007,7020.3,,,,
05/09/2007,7062.9,,,,
06/09/2007,7112.4,,,,
07/09/2007,7061.2,,,,
08/09/2007,7001.1,,,,
09/09/2007,6869.4,,,,
10/09/2007,6774.4,,,,
11/09/2007,6812.9,,,,
12/09/2007,6825.3,,,,
13/09/2007,6702.2,,,,
14/09/2007,6715.3,,,,
15/09/2007,6832.6,,,,
16/09/2007,6856.2,,,,
17/09/2007,6815.2,,,,
18/09/2007,6694.6,,,,
19/09/2007,6762.6,,,,
20/09/2007,6681.4,,,,
21/09/2007,6755.9,,,,
22/09/2007,6835.6,,,,
23/09/2007,6852.4,,,,
24/09/2007,6842.7,,,,
25/09/2007,6835.6,,,,
26/09/2007,6786.2,,,,
27/09/2007,6790.6,,,,
28/09/2007,6812.1,,,,
29/09/2007,6825.1,,,,
30/09/2007,6835.4,,,,
01/10/2007,6863.5,,,,
02/10/2007,6844.9,,,,
03/10/2007,6891.5,,,,
04/10/2007,6873.3,,,,
05/10/2007,6816.6,,,,
06/10/2007,6845.1,,,,
07/10/2007,6856.9,,,,
08/10/2007,6858.2,,,,
09/10/2007,6859.2,,,,
10/10/2007,6892.3,,,,
11/10/2007,6816.8,,,,
12/10/2007,6843.5,,,,
13/10/2007,6827,,,,
14/10/2007,6776,,,,
15/10/2007,6819.5,,,,
16/10/2007,6801.2,,,,
17/10/2007,6796.1,,,,
18/10/2007,6811.2,,,,
19/10/2007,6871.1,,,,
20/10/2007,6836.6,,,,
21/10/2007,6821.8,,,,
22/10/2007,6818.7,,,,
23/10/2007,6862.1,,,,
24/10/2007,6921.4,,,,
25/10/2007,6965.7,,,,
26/10/2007,6964.5,,,,
27/10/2007,7008,,,,
28/10/2007,6965.3,,,,
29/10/2007,6989.9,,,,
30/10/2007,6972.6,,,,
31/10/2007,7021.2,,,,
01/11/2007,6972.5,,,,
02/11/2007,7013.7,,,,
03/11/2007,6991.8,,,,
04/11/2007,6965.7,,,,
05/11/2007,6950.4,,,,
06/11/2007,7025.7,,,,
07/11/2007,7043.4,,,,
08/11/2007,7047.8,,,,
09/11/2007,7132.3,,,,
10/11/2007,7129,,,,
11/11/2007,7187.7,,,,
12/11/2007,7128.6,,,,
13/11/2007,7089,,,,
14/11/2007,7076.9,,,,
15/11/2007,7070.2,,,,
16/11/2007,7017.8,,,,
17/11/2007,7011.9,,,,
18/11/2007,7053,,,,
19/11/2007,6997.5,,,,
20/11/2007,6945.6,,,,
21/11/2007,6965.3,,,,
22/11/2007,6951.4,,,,
23/11/2007,6934,,,,
24/11/2007,6876.4,,,,
25/11/2007,6931.5,,,,
26/11/2007,6838.4,,,,
27/11/2007,6862.2,,,,
28/11/2007,6807.8,,,,
29/11/2007,6896.7,,,,
30/11/2007,6901.3,,,,
01/12/2007,6936.2,,,,
02/12/2007,6921.9,,,,
03/12/2007,6854.9,,,,
04/12/2007,6883.5,,,,
05/12/2007,6906.5,,,,
06/12/2007,6851.4,,,,
07/12/2007,6968.1,,,,
08/12/2007,6874.2,,,,
09/12/2007,6804,,,,
10/12/2007,6746.6,,,,
11/12/2007,6713.3,,,,
12/12/2007,6725.4,,,,
13/12/2007,6683.1,,,,
14/12/2007,6702.2,,,,
15/12/2007,6604.3,,,,
16/12/2007,6588.8,,,,
17/12/2007,6444,,,,
18/12/2007,6270.5,,,,
19/12/2007,6415.4,,,,
20/12/2007,6447.5,,,,
21/12/2007,6345.2,,,,
22/12/2007,6359.1,,,,
23/12/2007,6355.1,,,,
24/12/2007,6351.4,,,,
25/12/2007,6306.4,,,,
26/12/2007,6339.8,,,,
27/12/2007,6375,,,,
28/12/2007,6327,,,,
29/12/2007,6302.4,,,,
30/12/2007,6366.4,,,,
31/12/2007,6430.7,,,,
01/01/2008,6456.2,,,,
02/01/2008,6445.4,,,,
03/01/2008,6479.7,,,,
04/01/2008,6451.9,,,,
05/01/2008,6466.7,,,,
06/01/2008,6582.1,,,,
07/01/2008,6578,,,,
08/01/2008,6574.2,,,,
09/01/2008,6667.4,,,,
10/01/2008,6701.3,,,,
11/01/2008,6667.5,,,,
12/01/2008,6690.5,,,,
13/01/2008,6661.7,,,,
14/01/2008,6711,,,,
15/01/2008,6624.1,,,,
16/01/2008,6724.1,,,,
17/01/2008,6743.6,,,,
18/01/2008,6808.3,,,,
19/01/2008,6772.8,,,,
20/01/2008,6610.9,,,,
21/01/2008,6792.7,,,,
22/01/2008,6840.6,,,,
23/01/2008,6823.5,,,,
24/01/2008,6799.7,,,,
25/01/2008,6842.7,,,,
26/01/2008,6783.5,,,,
27/01/2008,6783.8,,,,
28/01/2008,6880.3,,,,
29/01/2008,6869,,,,
30/01/2008,6932.9,,,,
31/01/2008,6984.5,,,,
01/02/2008,6983.9,,,,
02/02/2008,6964,,,,
03/02/2008,6884.2,,,,
04/02/2008,6934.8,,,,
05/02/2008,6923.9,,,,
06/02/2008,6954.9,,,,
07/02/2008,6942,,,,
08/02/2008,6779.5,,,,
09/02/2008,6887.3,,,,
10/02/2008,6893.4,,,,
11/02/2008,6934.4,,,,
12/02/2008,6947.3,,,,
13/02/2008,6949.4,,,,
14/02/2008,7015,,,,
15/02/2008,7055.1,,,,
16/02/2008,7023.9,,,,
17/02/2008,7128.5,,,,
18/02/2008,7122.2,,,,
19/02/2008,7086.7,,,,
20/02/2008,7099.5,,,,
21/02/2008,7160.2,,,,
22/02/2008,7206.8,,,,
23/02/2008,7136,,,,
24/02/2008,7139.5,,,,
25/02/2008,7185.7,,,,
26/02/2008,7169.3,,,,
27/02/2008,7249.6,,,,
28/02/2008,7279.9,,,,
29/02/2008,7290.7,,,,
01/03/2008,7256.6,,,,
02/03/2008,7322.3,,,,
03/03/2008,7338.9,,,,
04/03/2008,7292.5,,,,
05/03/2008,7418.5,,,,
06/03/2008,7432,,,,
07/03/2008,7377.1,,,,
08/03/2008,7309.6,,,,
09/03/2008,7212.3,,,,
10/03/2008,7188.3,,,,
11/03/2008,7165.2,,,,
12/03/2008,7242.7,,,,
13/03/2008,7293.4,,,,
14/03/2008,7301.8,,,,
15/03/2008,7274.7,,,,
16/03/2008,7270.1,,,,
17/03/2008,7342.5,,,,
18/03/2008,7371.2,,,,
19/03/2008,7371,,,,
20/03/2008,7402.8,,,,
21/03/2008,7494.3,,,,
22/03/2008,7633.6,,,,
23/03/2008,7597.5,,,,
24/03/2008,7625,,,,
25/03/2008,7663,,,,
26/03/2008,7727.8,,,,
27/03/2008,7685.9,,,,
28/03/2008,7546.9,,,,
29/03/2008,7648.5,,,,
30/03/2008,7657.3,,,,
31/03/2008,7743.2,,,,
01/04/2008,7756.7,,,,
02/04/2008,7738.2,,,,
03/04/2008,7821.6,,,,
04/04/2008,7793.2,,,,
05/04/2008,7873.8,,,,
06/04/2008,7848.1,,,,
07/04/2008,7786.6,,,,
08/04/2008,7704.5,,,,
09/04/2008,7678.9,,,,
10/04/2008,7737.4,,,,
11/04/2008,7730.3,,,,
12/04/2008,7683.1,,,,
13/04/2008,7616.2,,,,
14/04/2008,7510.7,,,,
15/04/2008,7464.5,,,,
16/04/2008,7513.1,,,,
17/04/2008,7323.2,,,,
18/04/2008,7360.2,,,,
19/04/2008,7283.1,,,,
20/04/2008,7459.8,,,,
21/04/2008,7529.4,,,,
22/04/2008,7574.3,,,,
23/04/2008,7488.4,,,,
24/04/2008,7533.5,,,,
25/04/2008,7504.4,,,,
26/04/2008,7591.5,,,,
27/04/2008,7596.2,,,,
28/04/2008,7644.6,,,,
29/04/2008,7636.8,,,,
30/04/2008,7696.8,,,,
01/05/2008,7696.6,,,,
02/05/2008,7773.2,,,,
03/05/2008,7825,,,,
04/05/2008,7966.8,,,,
05/05/2008,7968.1,,,,
06/05/2008,7982.1,,,,
07/05/2008,8004.5,,,,
08/05/2008,8013.5,,,,
09/05/2008,8062,,,,
10/05/2008,8073.3,,,,
11/05/2008,8091,,,,
12/05/2008,8068.3,,,,
13/05/2008,8067.1,,,,
14/05/2008,8153.7,,,,
15/05/2008,8064.3,,,,
16/05/2008,8134.5,,,,
17/05/2008,8200.4,,,,
18/05/2008,8202.1,,,,
19/05/2008,8370.6,,,,
20/05/2008,8356.4,,,,
21/05/2008,8389.5,,,,
22/05/2008,8470.4,,,,
23/05/2008,8475.6,,,,
24/05/2008,8461.2,,,,
25/05/2008,8512.7,,,,
26/05/2008,8523.4,,,,
27/05/2008,8514.1,,,,
28/05/2008,8467.3,,,,
29/05/2008,8509.3,,,,
30/05/2008,8630.9,,,,
31/05/2008,8618.2,,,,
01/06/2008,8781.6,,,,
02/06/2008,8742.6,,,,
03/06/2008,8838,,,,
04/06/2008,8832.7,,,,
05/06/2008,8942.4,,,,
06/06/2008,9002.6,,,,
07/06/2008,9053.7,,,,
08/06/2008,9050.3,,,,
09/06/2008,8944.9,,,,
10/06/2008,8982.7,,,,
11/06/2008,8926.1,,,,
12/06/2008,8980.6,,,,
13/06/2008,9094.7,,,,
14/06/2008,8975.6,,,,
15/06/2008,9105.2,,,,
16/06/2008,9101.9,,,,
17/06/2008,9233,,,,
18/06/2008,9110.5,,,,
19/06/2008,9144.6,,,,
20/06/2008,9455.9,,,,
21/06/2008,9900.9,,,,
22/06/2008,9693.9,,,,
23/06/2008,9412.1,,,,
24/06/2008,9580.3,,,,
25/06/2008,9953.8,,,,
26/06/2008,10219.6,,,,
27/06/2008,10244.6,,,,
28/06/2008,10562.9,,,,
29/06/2008,10824.3,,,,
30/06/2008,10645.6,,,,
01/07/2008,10610,,,,
02/07/2008,10716.7,,,,
03/07/2008,10772.3,,,,
04/07/2008,10661.9,,,,
05/07/2008,10672.1,,,,
06/07/2008,10471.2,,,,
07/07/2008,10412,,,,
08/07/2008,10567.8,,,,
09/07/2008,10544.1,,,,
10/07/2008,10267.7,,,,
11/07/2008,10573.9,,,,
12/07/2008,10640.4,,,,
13/07/2008,10857.2,,,,
14/07/2008,10930.7,,,,
15/07/2008,11089.9,,,,
16/07/2008,11090.7,,,,
17/07/2008,11213.6,,,,
18/07/2008,10985.5,,,,
19/07/2008,11101.1,,,,
20/07/2008,11093.5,,,,
21/07/2008,11316.2,,,,
22/07/2008,11323.6,,,,
23/07/2008,10964.1,,,,
24/07/2008,10993.4,,,,
25/07/2008,11206.3,,,,
26/07/2008,11118.4,,,,
27/07/2008,11197.5,,,,
28/07/2008,11101.5,,,,
29/07/2008,11192.2,,,,
30/07/2008,11352.8,,,,
31/07/2008,11487.1,,,,
01/08/2008,11585.5,,,,
02/08/2008,11803.7,,,,
03/08/2008,11542.5,,,,
04/08/2008,11702.6,,,,
05/08/2008,11938.1,,,,
06/08/2008,12021.2,,,,
07/08/2008,11877.8,,,,
08/08/2008,11827.9,,,,
09/08/2008,11899.6,,,,
10/08/2008,12078.2,,,,
11/08/2008,12101.7,,,,
12/08/2008,12298.2,,,,
13/08/2008,12235.6,,,,
14/08/2008,12241.7,,,,
15/08/2008,12290.2,,,,
16/08/2008,12135,,,,
17/08/2008,12216.2,,,,
18/08/2008,12231,,,,
19/08/2008,12549.3,,,,
20/08/2008,12602.8,,,,
21/08/2008,13200.4,,,,
22/08/2008,12916.8,,,,
23/08/2008,13617.2,,,,
24/08/2008,13481.4,,,,
25/08/2008,13350.2,,,,
26/08/2008,13450.5,,,,
27/08/2008,12767.1,,,,
28/08/2008,13247.1,,,,
29/08/2008,13971,,,,
30/08/2008,13885.9,,,,
31/08/2008,13980.6,,,,
01/09/2008,14064.1,,,,
02/09/2008,14049,,,,
03/09/2008,14361,,,,
04/09/2008,14439.1,,,,
05/09/2008,14453.3,,,,
06/09/2008,13919.3,,,,
07/09/2008,13102.4,,,,
08/09/2008,12983,,,,
09/09/2008,11985.4,,,,
10/09/2008,11575.1,,,,
11/09/2008,11684.2,,,,
12/09/2008,11032.9,,,,
13/09/2008,11414,,,,
14/09/2008,11572.8,,,,
15/09/2008,12057.7,,,,
16/09/2008,12343.9,,,,
17/09/2008,11918.2,,,,
18/09/2008,12253.4,,,,
19/09/2008,12392.2,,,,
20/09/2008,12263.9,,,,
21/09/2008,12074,,,,
22/09/2008,11531.8,,,,
23/09/2008,10811.1,,,,
24/09/2008,10996.3,,,,
25/09/2008,10715.7,,,,
26/09/2008,10241.4,,,,
27/09/2008,10335.7,,,,
28/09/2008,11093.7,,,,
29/09/2008,10848.4,,,,
30/09/2008,11260.3,,,,
01/10/2008,10989.6,,,,
02/10/2008,11106.6,,,,
03/10/2008,11211.2,,,,
04/10/2008,11220.2,,,,
05/10/2008,11256.7,,,,
06/10/2008,11058,,,,
07/10/2008,11787.1,,,,
08/10/2008,12013.3,,,,
09/10/2008,12075.5,,,,
10/10/2008,12212.1,,,,
11/10/2008,11800.1,,,,
12/10/2008,12266.7,,,,
13/10/2008,12208.1,,,,
14/10/2008,12171.4,,,,
15/10/2008,12061.8,,,,
16/10/2008,12429.4,,,,
17/10/2008,12047.6,,,,
18/10/2008,12053.2,,,,
19/10/2008,11713.7,,,,
20/10/2008,11413.9,,,,
21/10/2008,11769.4,,,,
22/10/2008,11663.7,,,,
23/10/2008,11619.4,,,,
24/10/2008,11751.5,,,,
25/10/2008,11758.9,,,,
26/10/2008,11885.2,,,,
27/10/2008,12113.3,,,,
28/10/2008,12130,,,,
29/10/2008,12176.5,,,,
30/10/2008,12248.7,,,,
31/10/2008,12271.9,,,,
01/11/2008,12043.4,,,,
02/11/2008,11966.3,,,,
03/11/2008,11830.8,,,,
04/11/2008,12120.7,,,,
05/11/2008,12063,,,,
06/11/2008,12040.8,,,,
07/11/2008,11983.8,,,,
08/11/2008,12190.8,,,,
09/11/2008,12178.9,,,,
10/11/2008,12171.6,,,,
11/11/2008,12304.7,,,,
12/11/2008,12250.4,,,,
13/11/2008,12365,,,,
14/11/2008,12647.3,,,,
15/11/2008,12543.8,,,,
16/11/2008,12487.6,,,,
17/11/2008,12636,,,,
18/11/2008,12605,,,,
19/11/2008,12646,,,,
20/11/2008,12675.9,,,,
21/11/2008,12441.9,,,,
22/11/2008,12400.7,,,,
23/11/2008,12548.1,,,,
24/11/2008,12702.9,,,,
25/11/2008,12747.8,,,,
26/11/2008,12586.7,,,,
27/11/2008,12453,,,,
28/11/2008,12271.8,,,,
29/11/2008,12950.7,,,,
30/11/2008,12480.2,,,,
01/12/2008,12451.9,,,,
02/12/2008,12386.5,,,,
03/12/2008,12477.4,,,,
04/12/2008,12315,,,,
05/12/2008,12498.8,,,,
06/12/2008,12617,,,,
07/12/2008,12535.2,,,,
08/12/2008,12081,,,,
09/12/2008,12124.9,,,,
10/12/2008,12316.2,,,,
11/12/2008,12355.8,,,,
12/12/2008,12415.7,,,,
13/12/2008,12357.1,,,,
14/12/2008,12289.2,,,,
15/12/2008,12304,,,,
16/12/2008,12618.6,,,,
17/12/2008,12736.3,,,,
18/12/2008,12801.1,,,,
19/12/2008,13034.7,,,,
20/12/2008,13094.4,,,,
21/12/2008,13316.7,,,,
22/12/2008,13312.5,,,,
23/12/2008,13598.4,,,,
24/12/2008,13366.9,,,,
25/12/2008,13850.9,,,,
26/12/2008,13869.8,,,,
27/12/2008,13859.7,,,,
28/12/2008,13615.7,,,,
29/12/2008,13979.4,,,,
30/12/2008,13991.4,,,,
31/12/2008,14072.1,,,,
01/01/2009,14099,,,,
02/01/2009,13768,,,,
03/01/2009,13579,,,,
04/01/2009,13567,,,,
05/01/2009,13584.4,,,,
06/01/2009,13562.4,,,,
07/01/2009,13784.1,,,,
08/01/2009,13867.4,,,,
09/01/2009,13824,,,,
10/01/2009,13807.9,,,,
11/01/2009,13495.7,,,,
12/01/2009,13458.7,,,,
13/01/2009,13478.9,,,,
14/01/2009,13539.9,,,,
15/01/2009,13501.1,,,,
16/01/2009,13188,,,,
17/01/2009,13215.4,,,,
18/01/2009,13554.6,,,,
19/01/2009,13727.9,,,,
20/01/2009,13552,,,,
21/01/2009,13423.6,,,,
22/01/2009,13051.8,,,,
23/01/2009,12914.8,,,,
24/01/2009,13377.7,,,,
25/01/2009,13235.6,,,,
26/01/2009,12895.9,,,,
27/01/2009,13254.6,,,,
28/01/2009,13440.5,,,,
29/01/2009,13259.2,,,,
30/01/2009,13435.1,,,,
31/01/2009,13407.9,,,,
01/02/2009,13688.4,,,,
02/02/2009,13693.8,,,,
03/02/2009,13641.4,,,,
04/02/2009,13655.2,,,,
05/02/2009,13603.6,,,,
06/02/2009,13793.2,,,,
07/02/2009,13638,,,,
08/02/2009,13946.7,,,,
09/02/2009,13835.1,,,,
10/02/2009,13781.1,,,,
11/02/2009,13919.8,,,,
12/02/2009,14031.3,,,,
13/02/2009,13964,,,,
14/02/2009,14261.5,,,,
15/02/2009,13843.9,,,,
16/02/2009,13340.1,,,,
17/02/2009,13333.2,,,,
18/02/2009,13422.9,,,,
19/02/2009,13347,,,,
20/02/2009,13269.9,,,,
21/02/2009,13521,,,,
22/02/2009,13630.1,,,,
23/02/2009,13809.8,,,,
24/02/2009,13695.5,,,,
25/02/2009,13511.7,,,,
26/02/2009,13611.4,,,,
27/02/2009,13670.8,,,,
28/02/2009,13834.8,,,,
01/03/2009,13893.4,,,,
02/03/2009,14134.5,,,,
03/03/2009,14022.1,,,,
04/03/2009,13794.4,,,,
05/03/2009,13964.5,,,,
06/03/2009,13969.2,,,,
07/03/2009,14078.8,,,,
08/03/2009,14061.3,,,,
09/03/2009,14070.7,,,,
10/03/2009,13989.7,,,,
11/03/2009,14183.7,,,,
12/03/2009,14234.4,,,,
13/03/2009,14084.6,,,,
14/03/2009,14226.3,,,,
15/03/2009,13865.1,,,,
16/03/2009,14066.6,,,,
17/03/2009,14215.3,,,,
18/03/2009,14461.8,,,,
19/03/2009,14247.9,,,,
20/03/2009,14489.7,,,,
21/03/2009,14446.2,,,,
22/03/2009,14293.3,,,,
23/03/2009,14424.4,,,,
24/03/2009,14366.8,,,,
25/03/2009,14772.3,,,,
26/03/2009,13835.3,,,,
27/03/2009,13859.8,,,,
28/03/2009,13781.7,,,,
29/03/2009,13870.2,,,,
30/03/2009,13608.6,,,,
31/03/2009,13623.4,,,,
01/04/2009,13820.4,,,,
02/04/2009,14108.1,,,,
03/04/2009,14061.2,,,,
04/04/2009,14134.5,,,,
05/04/2009,14045.4,,,,
06/04/2009,13538.4,,,,
07/04/2009,13813.2,,,,
08/04/2009,13708.6,,,,
09/04/2009,13960,,,,
10/04/2009,14042.5,,,,
11/04/2009,14141.9,,,,
12/04/2009,14397.6,,,,
13/04/2009,14306,,,,
14/04/2009,14388.8,,,,
15/04/2009,14587.1,,,,
16/04/2009,14485.5,,,,
17/04/2009,14536.3,,,,
18/04/2009,14717.3,,,,
19/04/2009,14748.4,,,,
20/04/2009,14975,,,,
21/04/2009,15090.2,,,,
22/04/2009,14997.3,,,,
23/04/2009,15308.5,,,,
24/04/2009,15121.5,,,,
25/04/2009,15170.4,,,,
26/04/2009,15466.7,,,,
27/04/2009,15562.1,,,,
28/04/2009,15598.5,,,,
29/04/2009,15455.2,,,,
30/04/2009,15193.4,,,,
01/05/2009,15730.7,,,,
02/05/2009,15839.7,,,,
03/05/2009,15686,,,,
04/05/2009,15746.1,,,,
05/05/2009,15959.7,,,,
06/05/2009,15736.7,,,,
07/05/2009,15845.4,,,,
08/05/2009,15904.7,,,,
09/05/2009,15480.2,,,,
10/05/2009,16056.9,,,,
11/05/2009,16252.5,,,,
12/05/2009,15958.3,,,,
13/05/2009,15991.2,,,,
14/05/2009,15585.9,,,,
15/05/2009,15560.8,,,,
16/05/2009,15667.3,,,,
17/05/2009,15606.4,,,,
18/05/2009,15582.1,,,,
19/05/2009,15723.6,,,,
20/05/2009,15853.4,,,,
21/05/2009,15842.1,,,,
22/05/2009,15879.9,,,,
23/05/2009,15906.5,,,,
24/05/2009,15740.1,,,,
25/05/2009,15940,,,,
26/05/2009,15863.4,,,,
27/05/2009,15770.3,,,,
28/05/2009,15777.7,,,,
29/05/2009,15872.3,,,,
30/05/2009,15928.2,,,,
31/05/2009,16068.8,,,,
01/06/2009,15542.6,,,,
02/06/2009,15371.5,,,,
03/06/2009,15620.2,,,,
04/06/2009,15430.1,,,,
05/06/2009,15416.3,,,,
06/06/2009,15680,,,,
07/06/2009,15878.1,,,,
08/06/2009,15946.9,,,,
09/06/2009,15985.6,,,,
10/06/2009,16162.9,,,,
11/06/2009,16240.4,,,,
12/06/2009,15907.2,,,,
13/06/2009,15794.5,,,,
14/06/2009,15711.8,,,,
15/06/2009,15995.8,,,,
16/06/2009,16252.1,,,,
17/06/2009,16270.4,,,,
18/06/2009,16416.7,,,,
19/06/2009,16510.6,,,,
20/06/2009,16346.2,,,,
21/06/2009,16765.5,,,,
22/06/2009,16955.8,,,,
23/06/2009,16808.8,,,,
24/06/2009,16891.7,,,,
25/06/2009,17229.6,,,,
26/06/2009,17341.4,,,,
27/06/2009,17300.7,,,,
28/06/2009,16273.5,,,,
29/06/2009,16348.3,,,,
30/06/2009,16586.4,,,,
01/07/2009,16525.9,,,,
02/07/2009,16864.4,,,,
03/07/2009,16658.2,,,,
04/07/2009,16450,,,,
05/07/2009,15849,,,,
06/07/2009,15652.7,,,,
07/07/2009,15921.8,,,,
08/07/2009,16232,,,,
09/07/2009,15870.5,,,,
10/07/2009,16047.7,,,,
11/07/2009,15684.8,,,,
12/07/2009,15353.2,,,,
13/07/2009,15275.2,,,,
14/07/2009,15517.9,,,,
15/07/2009,14997.8,,,,
16/07/2009,14526.4,,,,
17/07/2009,14885,,,,
18/07/2009,14645.6,,,,
19/07/2009,14407.7,,,,
20/07/2009,13483.7,,,,
21/07/2009,13759.9,,,,
22/07/2009,13924.5,,,,
23/07/2009,14175.8,,,,
24/07/2009,14609.4,,,,
25/07/2009,14619.6,,,,
26/07/2009,14821.1,,,,
27/07/2009,14821.8,,,,
28/07/2009,14640.2,,,,
29/07/2009,14841.3,,,,
30/07/2009,15055.8,,,,
31/07/2009,15272.1,,,,
01/08/2009,15088.9,,,,
02/08/2009,15032.6,,,,
03/08/2009,14898.5,,,,
04/08/2009,15046.7,,,,
05/08/2009,14778.4,,,,
06/08/2009,14458.8,,,,
07/08/2009,14653.1,,,,
08/08/2009,14734.7,,,,
09/08/2009,14843.9,,,,
10/08/2009,14611.4,,,,
11/08/2009,14223.7,,,,
12/08/2009,14543.1,,,,
13/08/2009,15168.4,,,,
14/08/2009,15198.5,,,,
15/08/2009,15518.4,,,,
16/08/2009,15431.2,,,,
17/08/2009,14858,,,,
18/08/2009,15001.2,,,,
19/08/2009,15050.9,,,,
20/08/2009,14966.1,,,,
21/08/2009,15039.3,,,,
22/08/2009,15191.7,,,,
23/08/2009,15169.9,,,,
24/08/2009,14975,,,,
25/08/2009,15050.1,,,,
26/08/2009,15125,,,,
27/08/2009,15106.5,,,,
28/08/2009,15198.6,,,,
29/08/2009,15180.7,,,,
30/08/2009,15116.4,,,,
31/08/2009,14880.1,,,,
01/09/2009,14423,,,,
02/09/2009,14391.3,,,,
03/09/2009,14422.2,,,,
04/09/2009,14114.3,,,,
05/09/2009,13700.3,,,,
06/09/2009,13968.3,,,,
07/09/2009,13730,,,,
08/09/2009,13866.6,,,,
09/09/2009,13600.9,,,,
10/09/2009,13849.1,,,,
11/09/2009,13585.4,,,,
12/09/2009,13592.9,,,,
